1,0,2100,,0,206.59909,2,10,44,95,44,94
1,1,1301,,0,206.873669,2,12,56,5,56,6
1,0,2100,,0,209.472692,5,13,44,94,44,95
1,1,1201,,0,236.075554,1,14,59,9,100,100
1,0,1400,,0,238.031525,6,15,0,0,41,91
1,1,3101,,0,239.478568,2,2,89,59,74,67
1,0,1400,,0,239.989913,2,2,11,41,26,33
1,1,3301,,0,240.305755,2,2,74,67,83,8
1,0,2300,,0,240.706915,2,2,26,33,17,92
1,0,1200,2200,0,247.469049,3,6,17,92,22,62
1,0,2200,3200,0,249.694665,3,6,22,62,19,24
1,0,3200,1400,0,251.513079,3,6,19,24,8,45
1,0,1400,3200,0,257.295203,3,6,8,45,19,13
1,0,3200,1400,0,259.614989,3,6,19,13,12,38
1,0,1400,,0,263.911988,3,7,12,38,68,93
1,1,1201,,0,266.637152,2,2,32,7,36,0
1,0,1100,,0,267.581741,2,2,68,93,64,100
1,0,2200,3200,0,286.49734,3,6,48,50,55,24
1,0,3200,4200,0,288.281009,3,6,55,24,60,5
1,0,4200,3200,0,291.122151,3,6,60,5,33,21
1,0,3200,1400,0,294.666496,3,6,33,21,15,70
1,0,1400,1100,0,298.519487,3,8,15,70,60,99
1,0,1100,,0,301.877951,2,2,60,99,59,100
1,1,2201,,0,314.678208,1,3,41,0,70,7
1,1,1101,,0,317.000118,2,2,70,7,55,12
1,0,1200,,0,317.431748,2,2,30,93,45,88
1,1,1301,1201,0,318.875721,3,6,55,12,62,9
1,1,1201,,0,320.770799,3,6,62,9,73,4
1,0,1200,,0,321.885615,4,9,27,96,30,95
1,0,1300,,0,323.965809,2,10,30,95,19,98
1,1,1101,,0,324.304095,2,12,70,5,81,2
1,0,1200,3300,0,325.77883,3,6,19,98,35,86
1,0,3300,1300,0,329.565823,3,6,35,86,30,97
1,0,1300,,0,331.792997,3,6,30,97,48,87
1,1,1301,,0,332.298514,4,9,52,13,47,0
1,0,1300,,0,342.429756,1,3,61,100,66,93
1,0,3100,,0,343.783009,4,9,66,93,53,89
1,1,2101,,0,344.974937,2,5,47,11,52,14
1,0,3100,,0,345.483218,2,5,53,89,48,86
1,1,1101,,0,346.095817,3,6,52,14,53,41
1,0,2300,3200,0,349.651805,3,6,47,59,47,27
1,0,3200,3300,0,352.602839,3,6,47,27,45,40
1,0,3300,3200,0,354.424746,3,6,45,40,47,12
1,0,3200,,0,356.394218,3,8,47,12,99,9
1,1,1401,,0,376.493622,1,1,100,100,19,68
1,1,4201,3301,0,380.02212,3,6,19,68,27,65
1,1,3301,3201,0,380.840808,3,6,27,65,27,90
1,1,3201,,0,383.038963,4,9,27,90,49,90
1,1,3201,,0,386.393817,3,8,49,90,92,45
1,0,1400,1200,0,390.709116,3,11,8,55,25,94
1,0,1200,2200,0,395.609802,3,6,25,94,24,55
1,0,2200,3200,0,398.392099,3,6,24,55,24,20
1,0,3200,2300,0,401.473688,3,6,24,20,33,20
1,0,2300,3300,0,402.505899,3,6,33,20,33,35
1,0,3300,3200,0,403.23103,3,6,33,35,24,24
1,0,3200,2200,0,405.513278,3,6,24,24,29,68
1,0,2200,1200,0,409.395151,3,6,29,68,25,88
1,0,1200,1300,0,411.012684,3,6,25,88,31,99
1,0,1300,1200,0,413.899208,3,6,31,99,27,88
1,0,1200,2200,0,415.523873,3,6,27,88,29,53
1,0,2200,3200,0,417.778381,3,6,29,53,37,14
1,0,3200,2300,0,421.153644,3,6,37,14,42,16
1,0,2300,2200,0,423.251583,3,6,42,16,36,54
1,0,2200,1200,0,426.777238,3,6,36,54,32,85
1,0,1200,2100,0,429.550573,3,6,32,85,59,67
1,0,2100,,0,430.165209,2,5,59,67,58,70
1,1,1301,,0,430.180392,2,5,41,33,42,30
1,1,3301,2101,0,432.039458,3,6,42,30,47,50
1,1,2101,3201,0,435.131832,3,6,47,50,41,54
1,1,3201,1401,0,437.284701,3,6,41,54,14,55
1,1,1401,3201,0,440.931405,3,6,14,55,36,85
1,1,3201,3301,0,446.42999,3,6,36,85,41,70
1,1,3301,2201,0,448.823337,3,6,41,70,51,13
1,1,2201,1201,0,452.249359,3,8,51,13,84,12
1,1,1201,,0,457.0391,7,16,84,12,100,100
1,0,1200,,0,469.359989,1,17,23,92,38,74
1,0,3300,1200,0,470.526751,3,6,38,74,23,81
1,0,1200,2200,0,472.345004,3,6,23,81,33,56
1,0,2200,3200,0,475.81912,3,6,33,56,31,16
1,0,3200,2200,0,478.063252,3,6,31,16,35,59
1,0,2200,3300,0,483.459683,3,6,35,59,37,42
1,0,3300,2200,0,486.904146,3,6,37,42,41,84
1,0,2200,1300,0,488.642046,3,6,41,84,49,97
1,0,1300,1200,0,492.913649,3,6,49,97,40,86
1,0,1200,2200,0,495.203497,3,6,40,86,43,46
1,0,2200,3200,0,499.177369,3,6,43,46,44,13
1,0,3200,,0,502.131891,3,6,44,13,46,16
1,1,3101,2101,0,504.396917,3,6,54,84,55,48
1,1,2101,2301,0,506.680864,3,6,55,48,55,32
1,1,2301,1201,0,510.874655,3,6,55,32,43,28
1,1,1201,2201,0,512.290179,3,6,43,28,41,38
1,1,2201,,0,515.234796,4,9,41,38,61,52
1,1,2201,3301,0,516.923641,3,6,61,52,57,86
1,1,3301,3101,0,520.306956,3,18,57,86,99,72
1,1,3101,,0,521.958665,3,19,99,72,100,100
1,0,1400,,0,525.38964,8,20,0,0,1,28
1,1,2301,,0,560.069695,1,21,100,100,97,58
1,0,2100,,0,564.346571,4,22,3,42,0,49
1,1,2301,,0,601.18855,1,21,100,2,92,37
1,0,2100,,0,603.683568,4,22,8,63,38,32
1,1,3301,1201,0,605.781783,3,6,62,68,55,29
1,1,1201,1301,0,607.665948,3,6,55,29,60,27
1,1,1301,2301,0,609.742066,3,6,60,27,71,8
1,1,2301,2101,0,611.626465,3,6,71,8,67,14
1,1,2101,2301,0,614.115182,3,18,67,14,90,7
1,1,2301,,0,617.462705,2,12,90,7,93,7
1,0,1100,,0,619.152379,2,10,10,93,7,93
1,1,2301,,0,621.482191,2,10,93,7,94,16
1,0,1300,,0,626.515396,3,8,6,84,47,85
1,1,2201,2101,0,628.545296,3,4,53,15,75,10
1,1,2101,,0,630.785688,3,6,75,10,69,32
1,0,2200,,0,632.296404,2,5,31,68,35,61
1,1,1101,,0,633.122532,2,5,69,32,65,39
1,0,2200,2100,0,634.315811,3,6,35,61,32,72
1,0,2100,,0,634.786425,2,5,32,72,26,69
1,1,1301,,0,634.804605,2,5,68,28,74,31
1,1,1301,,0,635.811991,3,6,74,31,71,32
1,0,2200,,0,636.694376,2,10,29,68,20,67
1,1,1101,,0,638.163835,2,12,71,32,80,33
1,0,1200,3200,0,638.716336,3,6,20,67,22,37
1,0,3200,,0,639.544113,4,9,22,37,41,42
1,0,3200,3300,0,644.849345,3,6,41,42,44,35
1,0,3300,2300,0,648.45343,3,6,44,35,58,25
1,0,2300,3300,0,648.788178,3,6,58,25,44,45
1,0,3300,1200,0,654.272547,3,6,44,45,45,88
1,0,1200,1300,0,656.786591,3,6,45,88,46,66
1,0,1300,2200,0,658.984182,3,6,46,66,35,53
1,0,2200,3200,0,660.927154,3,6,35,53,36,26
1,0,3200,4200,0,662.816659,3,6,36,26,44,9
1,0,4200,3200,0,664.192536,3,6,44,9,29,28
1,0,3200,1200,0,666.398299,3,6,29,28,30,88
1,0,1200,1300,0,670.794207,3,6,30,88,54,98
1,0,1300,1200,0,672.485389,3,6,54,98,40,88
1,0,1200,2200,0,677.030895,3,6,40,88,39,58
1,0,2200,3200,0,679.627443,3,6,39,58,42,22
1,0,3200,4200,0,681.346038,3,6,42,22,45,7
1,0,4200,,0,683.979176,3,8,45,7,86,29
1,1,1401,,0,687.071588,4,9,14,71,13,69
1,1,1401,3201,0,694.414732,3,11,13,69,28,96
1,1,3201,2301,0,698.002619,3,6,28,96,32,91
1,1,2301,1401,0,699.267219,3,6,32,91,9,64
1,1,1401,,0,701.248096,4,22,9,64,14,100
1,0,4200,,0,716.077204,1,3,88,0,88,10
1,0,2300,4200,0,717.476578,3,6,88,10,94,5
1,0,4200,2300,0,719.441687,3,6,94,5,82,5
1,0,2300,,0,721.197109,3,6,82,5,88,27
1,1,1301,,0,721.755055,2,5,12,73,16,70
1,0,2100,,0,721.765261,2,5,88,27,84,30
1,0,3100,,0,723.551302,2,12,84,30,83,45
1,1,4201,,0,724.435673,2,10,16,70,17,55
1,0,3100,,0,725.762958,9,23,83,45,0,0
1,1,1401,,0,755.184368,1,1,100,100,74,95
1,1,2301,,0,761.449998,3,6,74,95,69,96
1,0,3300,3200,0,763.935874,3,6,31,4,26,15
1,0,3200,2200,0,766.375013,3,6,26,15,28,46
1,0,2200,1200,0,768.959506,3,6,28,46,27,75
1,0,1200,,0,770.158252,4,9,27,75,43,78
1,0,1200,,0,773.39886,3,8,43,78,73,100
1,1,2201,,0,788.511745,1,3,26,0,44,13
1,1,2101,,0,792.588341,2,12,44,13,37,7
1,1,1201,,0,793.183367,3,4,37,7,56,12
1,0,1200,,0,793.285266,2,10,56,87,44,88
1,1,1101,,0,794.786709,2,2,56,12,56,15
1,0,2200,,0,795.154612,2,2,44,88,44,85
1,0,2200,,0,797.654391,5,13,44,85,44,88
1,1,1201,,0,825.828045,1,17,55,9,89,47
1,0,2200,,0,829.859085,2,2,11,53,24,56
1,1,1101,,0,829.866663,2,2,89,47,76,44
1,1,3301,,0,830.738423,4,9,76,44,80,46
1,0,1300,2100,0,831.334785,3,6,20,54,23,63
1,0,2100,1100,0,833.172272,3,4,23,63,31,97
1,0,1100,,0,835.136786,2,12,31,97,32,88
1,1,2101,,0,836.817538,2,12,68,12,67,5
1,0,1100,,0,837.61869,2,10,32,88,33,95
1,0,1100,,0,840.034574,5,13,33,95,32,88
1,1,2301,,0,864.580428,1,14,72,4,89,65
1,1,4201,,0,868.743228,2,2,89,65,87,65
1,1,4201,,0,869.207063,2,2,87,65,76,65
1,1,3301,,0,871.508779,9,23,76,65,100,100
1,0,1200,,0,872.877506,3,6,9,57,12,40
1,1,4201,,0,873.327492,4,9,88,60,83,67
1,1,3301,,0,874.345314,9,23,83,67,100,100
1,0,2200,,0,875.234596,4,9,11,46,41,13
1,0,3100,2300,0,876.588559,3,6,41,13,37,25
1,0,2300,3100,0,877.617215,3,6,37,25,44,11
1,0,3100,,0,879.947369,3,8,44,11,47,45
1,1,3301,,0,880.624377,3,4,53,55,67,46
1,0,2200,,0,882.965129,3,7,33,54,61,21
1,1,3201,,0,885.816023,2,2,39,79,48,57
1,0,2300,,0,885.8595,2,2,61,21,52,43
1,1,3301,,0,886.659943,2,2,48,57,57,60
1,0,3300,,0,887.049608,2,2,52,43,43,40
1,0,3200,3100,0,888.407529,3,8,43,40,76,8
1,0,3100,,0,892.350866,7,16,76,8,0,0
1,1,3201,,0,902.575637,1,17,28,88,19,61
1,1,1401,2201,0,907.768956,3,6,19,61,42,16
1,1,2201,1101,0,911.123578,3,8,42,16,85,48
1,1,1101,,0,913.594924,2,2,85,48,71,21
1,0,2200,,0,914.299765,2,2,15,52,29,79
1,0,1200,3100,0,918.981968,3,6,29,79,54,51
1,0,3100,,0,921.821903,3,6,54,51,44,42
1,1,2301,,0,922.551021,4,9,56,58,67,66
1,1,2301,,0,925.081182,2,10,67,66,66,77
1,0,3300,,0,926.623721,2,12,33,34,34,23
1,1,2301,,0,928.052026,5,13,66,77,67,66
1,0,3200,,0,937.663159,1,17,28,24,28,49
1,0,2200,1200,0,940.147302,3,6,28,49,27,80
1,0,1200,,0,942.512279,3,6,27,80,67,95
1,1,2101,,0,944.871191,2,10,33,5,30,7
1,0,1300,,0,946.326274,2,12,67,95,70,93
1,1,2101,,0,947.225659,2,12,30,7,30,16
1,0,1300,,0,948.068611,2,10,70,93,70,84
1,1,2101,1301,0,948.626794,3,6,30,16,37,33
1,1,1301,2301,0,952.727927,3,6,37,33,47,54
1,1,2301,,0,955.048212,3,8,47,54,71,0
1,0,1200,,0,972.749073,1,3,18,100,42,90
1,1,1301,1101,0,974.161228,3,6,58,10,73,15
1,1,1101,,0,976.667566,2,12,73,15,64,27
1,0,2300,2200,0,977.642684,3,6,36,73,27,85
1,0,2200,,0,977.711437,2,10,27,85,29,80
1,1,1101,1301,0,978.084482,3,6,71,20,56,26
1,1,1301,3201,0,978.887699,3,6,56,26,63,60
1,1,3201,1301,0,983.654621,3,6,63,60,60,36
1,1,1301,2301,0,987.186874,3,6,60,36,71,67
1,1,2301,3201,0,989.23669,3,6,71,67,57,71
1,1,3201,1301,0,991.232253,3,6,57,71,55,52
1,1,1301,2201,0,995.008376,3,6,55,52,58,32
1,1,2201,3301,0,997.713151,3,6,58,32,65,40
1,1,3301,1301,0,999.236592,3,6,65,40,64,56
1,1,1301,2201,0,1002.00926,3,6,64,56,75,30
1,1,2201,2101,0,1003.705746,3,6,75,30,72,59
1,1,2101,,0,1007.93265,3,6,72,59,77,71
1,0,2300,,0,1010.176471,2,10,23,29,16,32
1,1,2301,,0,1010.395054,2,12,77,71,84,68
1,0,3200,,0,1011.1845,2,10,16,32,23,67
1,1,2301,,0,1013.016934,2,12,77,33,78,18
1,0,1300,,0,1014.30685,2,10,23,67,22,82
1,1,2301,2301,0,1017.845967,3,6,78,18,74,8
1,1,2301,1301,0,1018.977244,3,6,74,8,64,40
1,1,1301,2101,0,1024.129555,3,6,64,40,69,58
1,1,2101,1301,0,1025.488721,3,6,69,58,64,53
1,1,1301,3201,0,1026.600096,3,6,64,53,74,83
1,1,3201,2101,0,1032.126828,3,6,74,83,66,67
1,1,2101,,0,1034.898589,2,12,66,67,63,69
1,0,2100,,0,1035.552349,2,10,34,33,37,31
1,0,2100,,0,1037.890469,5,13,37,31,34,33
1,1,3301,3201,0,1048.457823,3,6,80,79,80,84
1,1,3201,,0,1053.572422,2,12,80,84,80,84
1,1,3201,,0,1055.344787,3,19,80,84,100,32
1,0,1400,,0,1077.94318,1,1,0,0,15,18
1,0,3200,1400,0,1080.525643,3,6,15,18,13,45
1,0,1400,1300,0,1083.673768,3,8,13,45,39,97
1,0,1300,1200,0,1086.548868,3,4,39,97,31,77
1,0,1200,3300,0,1088.3517,3,6,31,77,33,47
1,0,3300,3200,0,1092.134846,3,6,33,47,29,12
1,0,3200,,0,1093.799437,4,24,29,12,71,8
1,0,3200,4200,0,1098.1089,3,6,71,8,72,7
1,0,4200,,0,1098.899904,2,12,72,7,72,0
1,1,2301,,0,1099.280935,2,10,28,93,28,100
1,0,4200,,0,1111.80097,1,3,72,0,58,8
1,0,3200,1200,0,1114.347374,3,6,58,8,41,73
1,0,1200,,0,1116.539946,4,9,41,73,66,92
1,0,1200,,0,1121.54287,3,8,66,92,76,67
1,1,4201,,0,1122.780002,3,4,24,33,38,38
1,0,3300,1300,0,1124.056621,3,6,62,62,62,72
1,0,1300,2100,0,1128.904817,3,6,62,72,70,78
1,0,2100,1300,0,1129.81297,3,6,70,78,74,60
1,0,1300,,0,1130.595995,3,6,74,60,75,28
1,1,3101,,0,1132.277791,4,22,25,72,44,13
1,1,1101,,0,1136.463856,2,2,44,13,29,8
1,0,1200,,0,1137.392687,2,2,56,87,71,92
1,1,1201,,0,1138.947548,3,6,29,8,21,0
1,0,1100,,0,1144.195376,1,3,68,100,65,96
1,0,1300,1100,0,1145.628269,3,6,65,96,70,98
1,0,1100,2100,0,1148.496105,3,6,70,98,68,83
1,0,2100,3200,0,1150.556157,3,6,68,83,66,38
1,0,3200,4200,0,1154.053777,3,6,66,38,79,4
1,0,4200,,0,1156.67177,3,6,79,4,74,6
1,1,3101,,0,1157.379681,4,9,26,94,25,82
1,1,2301,,0,1158.765817,2,5,25,82,21,83
1,0,2300,,0,1159.521077,4,9,79,17,77,0
1,1,3201,,0,1176.087791,1,3,26,100,61,94
1,1,1101,,0,1178.765363,2,12,61,94,60,96
1,0,3200,,0,1179.742099,2,10,39,6,40,4
1,1,1101,,0,1179.794809,3,6,60,96,43,93
1,0,2300,,0,1181.013195,2,10,57,7,70,8
1,1,3301,,0,1181.453266,2,12,43,93,30,92
1,0,2300,1300,0,1184.199743,3,6,70,8,65,61
1,0,1300,,0,1186.56559,2,12,65,61,79,72
1,1,2101,,0,1187.158689,2,10,35,39,21,28
1,0,1300,,0,1190.187435,9,23,79,72,0,0
1,1,1401,,0,1192.868873,8,20,100,100,21,28
1,1,2201,1401,0,1212.753315,3,6,33,14,18,55
1,1,1401,3101,0,1228.919596,3,7,18,55,76,88
1,1,3101,,0,1231.443603,2,2,76,88,77,76
1,0,3200,,0,1231.617294,2,2,24,12,23,24
1,1,1101,,0,1232.809954,3,4,77,76,72,81
1,0,3300,4200,0,1234.888756,3,6,28,19,19,5
1,0,4200,2200,0,1237.056443,3,6,19,5,21,39
1,0,2200,1200,0,1240.195071,3,6,21,39,27,76
1,0,1200,1300,0,1243.277878,3,6,27,76,40,96
1,0,1300,1100,0,1246.983038,3,8,40,96,74,98
1,0,1100,,0,1250.066342,7,16,74,98,0,0
1,1,1401,,0,1281.582667,1,17,27,13,78,47
1,1,1101,,0,1283.91341,2,2,78,47,71,48
1,0,2200,,0,1284.799842,2,2,22,53,29,52
1,0,2300,1400,0,1285.762328,3,4,29,52,12,43
1,0,1400,1300,0,1299.229819,3,8,12,43,44,81
1,0,1300,2100,0,1304.927402,3,6,44,81,49,75
1,0,2100,1200,0,1306.588143,3,6,49,75,34,80
1,0,1200,2200,0,1308.752362,3,6,34,80,28,51
1,0,2200,3200,0,1311.029947,3,6,28,51,38,24
1,0,3200,1300,0,1314.932615,3,6,38,24,42,67
1,0,1300,2100,0,1317.250553,3,6,42,67,54,92
1,0,2100,1300,0,1318.781728,3,6,54,92,61,79
1,0,1300,,0,1319.694969,3,6,61,79,69,94
1,1,1201,,0,1321.838161,2,10,31,6,27,8
1,0,1100,,0,1322.263813,2,12,69,94,73,92
1,1,1201,,0,1323.485411,4,9,27,8,30,2
1,0,1100,2100,0,1323.783423,3,6,70,98,72,100
1,0,2100,,0,1333.808644,1,3,71,100,60,92
1,0,3100,2200,0,1336.828397,3,6,60,92,53,78
1,0,2200,3200,0,1338.621719,3,6,53,78,61,18
1,0,3200,3300,0,1342.78861,3,6,61,18,55,51
1,0,3300,1300,0,1347.364783,3,6,55,51,51,68
1,0,1300,1200,0,1351.186662,3,6,51,68,62,99
1,0,1200,1300,0,1355.635433,3,6,62,99,58,93
1,0,1300,2200,0,1357.802034,3,6,58,93,45,60
1,0,2200,3200,0,1360.51092,3,6,45,60,53,29
1,0,3200,2300,0,1364.552237,3,6,53,29,65,22
1,0,2300,3300,0,1365.514369,3,6,65,22,59,37
1,0,3300,,0,1366.275643,2,12,59,37,60,33
1,0,3300,2300,0,1367.816744,3,6,60,33,57,23
1,0,2300,3300,0,1368.148627,3,6,57,23,68,7
1,0,3300,3200,0,1371.360714,3,6,68,7,51,20
1,0,3200,2200,0,1373.937659,3,6,51,20,47,56
1,0,2200,1200,0,1377.038876,3,6,47,56,60,87
1,0,1200,1100,0,1380.185092,3,6,60,87,68,97
1,0,1100,1200,0,1382.378471,3,6,68,97,89,96
1,0,1200,4200,0,1384.757142,3,19,89,96,98,3
1,0,4200,,0,1389.654425,3,6,98,3,95,7
1,1,3101,,0,1390.196019,4,9,5,93,6,100
1,0,4200,,0,1394.908381,1,3,96,0,94,24
1,1,4201,,0,1397.8674,2,10,6,76,3,78
1,0,3100,,0,1398.221988,2,12,94,24,97,22
1,0,3100,,0,1399.362914,3,19,97,22,0,0
1,1,3201,,0,1401.318463,4,9,4,75,0,76
1,0,2100,,0,1427.438843,1,21,100,0,83,59
1,0,1300,,0,1430.877737,9,23,83,59,0,0
1,1,1401,,0,1467.212071,1,1,100,100,53,96
1,1,3101,,0,1472.292334,3,4,53,96,56,73
1,0,3300,,0,1474.610663,3,4,44,27,57,20
1,1,3201,,0,1475.014177,2,2,43,80,53,71
1,0,3100,,0,1475.265275,2,2,57,20,47,29
1,0,3300,,0,1476.606102,3,4,47,29,65,52
1,1,2201,,0,1477.684556,3,7,35,48,50,87
1,0,2300,4200,0,1480.756475,3,6,50,13,50,7
1,0,4200,3200,0,1482.471513,3,6,50,7,39,15
1,0,3200,,0,1483.231097,3,8,39,15,71,8
1,1,3201,,0,1485.473184,4,22,29,92,43,100
1,0,3200,,0,1495.306349,1,3,42,0,57,10
1,0,3100,3200,0,1497.018515,3,6,57,10,53,5
1,0,3200,,0,1497.833926,3,8,53,5,77,0
1,1,3201,,0,1511.145502,1,3,30,100,57,90
1,0,4200,,0,1513.320859,2,5,43,10,36,8
1,1,3101,,0,1513.538262,2,5,57,90,64,92
1,1,3101,,0,1514.338215,3,4,64,92,73,91
1,0,2200,,0,1516.215998,2,10,27,9,24,0
1,1,1101,,0,1516.358587,2,12,73,91,76,100
1,0,4200,,0,1534.648148,1,3,24,0,11,18
1,0,3200,1400,0,1539.323848,3,6,11,18,3,33
1,0,1400,1100,0,1542.460396,3,8,3,33,39,98
1,0,1100,,0,1546.448624,3,6,39,98,44,64
1,1,1301,,0,1548.211076,2,10,56,36,54,15
1,0,1300,,0,1548.609441,2,12,46,85,44,64
1,1,1301,,0,1549.97065,5,13,56,36,54,15
1,0,2100,3300,0,1563.565089,3,6,53,75,41,75
1,0,3300,1200,0,1565.577677,3,6,41,75,35,79
1,0,1200,2200,0,1566.797006,3,6,35,79,31,47
1,0,2200,3200,0,1569.287655,3,6,31,47,43,12
1,0,3200,2300,0,1573.214242,3,6,43,12,61,17
1,0,2300,3200,0,1574.779483,3,6,61,17,58,39
1,0,3200,1300,0,1577.213654,3,6,58,39,47,71
1,0,1300,3300,0,1587.209976,3,6,47,71,40,81
1,0,3300,2200,0,1589.202639,3,6,40,81,48,31
1,0,2200,2100,0,1591.554177,3,6,48,31,48,26
1,0,2100,3200,0,1598.02757,3,6,48,26,66,7
1,0,3200,,0,1600.521576,3,6,66,7,75,0
1,1,3201,,0,1623.780434,1,3,30,100,44,63
1,1,2201,,0,1627.830828,3,8,44,63,66,53
1,0,1200,,0,1629.666349,3,4,34,47,47,45
1,1,2201,,0,1631.224294,2,10,53,55,53,58
1,0,1300,,0,1631.650483,2,12,47,45,47,42
1,0,1300,2100,0,1633.128835,3,6,47,42,56,34
1,0,2100,,0,1633.758439,4,9,56,34,71,25
1,0,2100,4200,0,1637.294235,3,6,71,25,80,5
1,0,4200,2100,0,1640.147845,3,6,80,5,74,25
1,0,2100,,0,1641.940125,2,12,74,25,71,26
1,1,1301,,0,1642.56418,2,10,26,75,29,74
1,1,2301,,0,1642.989576,2,5,29,74,30,70
1,0,2100,,0,1643.366852,2,5,71,26,70,30
1,0,2100,,0,1644.490838,2,5,70,30,62,25
1,1,3301,,0,1644.822725,2,5,30,70,38,75
1,0,3300,,0,1645.877296,2,5,62,25,67,24
1,1,2301,,0,1646.602966,2,5,38,75,33,76
1,0,1300,,0,1647.246805,2,12,67,24,68,22
1,1,3301,,0,1648.115592,2,10,33,76,32,78
1,1,1301,,0,1648.667378,2,12,32,78,40,90
1,0,3300,,0,1649.706092,2,10,68,22,60,10
1,1,1301,,0,1650.411323,3,6,40,90,91,73
1,0,1400,1200,0,1657.171668,3,11,9,27,38,81
1,0,1200,2200,0,1665.270361,3,6,38,81,33,54
1,0,2200,1200,0,1669.642262,3,6,33,54,39,80
1,0,1200,2100,0,1671.45486,3,6,39,80,51,93
1,0,2100,1200,0,1673.213406,3,6,51,93,42,85
1,0,1200,2200,0,1677.421522,3,6,42,85,35,57
1,0,2200,3200,0,1679.747834,3,6,35,57,46,19
1,0,3200,4200,0,1683.925207,3,6,46,19,49,5
1,0,4200,3300,0,1685.592344,3,6,49,5,55,18
1,0,3300,2300,0,1687.033235,3,6,55,18,57,13
1,0,2300,4200,0,1688.522032,3,6,57,13,50,6
1,0,4200,,0,1691.412407,3,6,50,6,62,28
1,1,1301,2301,0,1693.228444,3,6,38,72,62,67
1,1,2301,,0,1694.376246,4,24,62,67,75,31
1,1,2301,,0,1698.90762,2,12,75,31,77,24
1,0,1300,,0,1700.416779,2,10,25,69,23,76
1,0,2300,1100,0,1704.03903,3,6,23,76,47,96
1,0,1100,,0,1710.063412,3,6,47,96,55,86
1,1,3301,,0,1711.033111,2,10,45,14,44,16
1,0,2100,,0,1711.538284,2,12,55,86,56,84
1,1,3301,,0,1713.275102,5,13,44,16,45,14
1,0,1300,3300,0,1746.903336,3,6,56,75,54,40
1,0,3300,3200,0,1750.189462,3,6,54,40,59,13
1,0,3200,2200,0,1754.896087,3,6,59,13,59,52
1,0,2200,2100,0,1757.479116,3,6,59,52,63,87
1,0,2100,,0,1759.910812,3,18,63,87,99,74
1,1,1401,,0,1781.344236,1,1,100,100,79,14
1,1,1101,2101,0,1791.104249,3,6,79,14,68,18
1,1,2101,4201,0,1794.176617,3,6,68,18,51,49
1,1,4201,1301,0,1797.149069,3,6,51,49,54,57
