1,0,2300,4200,0,717.476578,2,88,10,94,5
1,0,4200,2300,0,719.441687,2,94,5,82,5
1,0,3300,3200,0,763.935874,2,31,4,26,15
1,0,3200,2200,0,766.375013,2,26,15,28,46
1,0,2200,1200,0,768.959506,2,28,46,27,75
1,0,1300,2100,0,831.334785,2,20,54,23,63
1,0,2100,1100,0,833.172272,1,23,63,31,97
1,0,3100,2300,0,876.588559,2,41,13,37,25
1,0,2300,3100,0,877.617215,2,37,25,44,11
1,0,3200,3100,0,888.407529,4,43,40,76,8
1,1,1401,2201,0,907.768956,2,19,61,42,16
1,1,2201,1101,0,911.123578,4,42,16,85,48
1,0,1200,3100,0,918.981968,2,29,79,54,51
1,0,2200,1200,0,940.147302,2,28,49,27,80
1,1,2101,1301,0,948.626794,2,30,16,37,33
1,1,1301,2301,0,952.727927,2,37,33,47,54
1,1,1301,1101,0,974.161228,2,58,10,73,15
1,0,2300,2200,0,977.642684,2,36,73,27,85
1,1,1101,1301,0,978.084482,2,71,20,56,26
1,1,1301,3201,0,978.887699,2,56,26,63,60
1,1,3201,1301,0,983.654621,2,63,60,60,36
1,1,1301,2301,0,987.186874,2,60,36,71,67
1,1,2301,3201,0,989.23669,2,71,67,57,71
1,1,3201,1301,0,991.232253,2,57,71,55,52
1,1,1301,2201,0,995.008376,2,55,52,58,32
1,1,2201,3301,0,997.713151,2,58,32,65,40
1,1,3301,1301,0,999.236592,2,65,40,64,56
1,1,1301,2201,0,1002.00926,2,64,56,75,30
1,1,2201,2101,0,1003.705746,2,75,30,72,59
1,1,2301,2301,0,1017.845967,2,78,18,74,8
1,1,2301,1301,0,1018.977244,2,74,8,64,40
1,1,1301,2101,0,1024.129555,2,64,40,69,58
1,1,2101,1301,0,1025.488721,2,69,58,64,53
1,1,1301,3201,0,1026.600096,2,64,53,74,83
1,1,3201,2101,0,1032.126828,2,74,83,66,67
1,1,3301,3201,0,1048.457823,2,80,79,80,84
1,0,3200,1400,0,1080.525643,2,15,18,13,45
1,0,1400,1300,0,1083.673768,4,13,45,39,97
1,0,1300,1200,0,1086.548868,1,39,97,31,77
1,0,1200,3300,0,1088.3517,2,31,77,33,47
1,0,3300,3200,0,1092.134846,2,33,47,29,12
1,0,3200,4200,0,1098.1089,2,71,8,72,7
1,0,3200,1200,0,1114.347374,2,58,8,41,73
1,0,3300,1300,0,1124.056621,2,62,62,62,72
1,0,1300,2100,0,1128.904817,2,62,72,70,78
1,0,2100,1300,0,1129.81297,2,70,78,74,60
1,0,1300,1100,0,1145.628269,2,65,96,70,98
1,0,1100,2100,0,1148.496105,2,70,98,68,83
1,0,2100,3200,0,1150.556157,2,68,83,66,38
1,0,3200,4200,0,1154.053777,2,66,38,79,4
1,0,2300,1300,0,1184.199743,2,70,8,65,61
1,1,2201,1401,0,1212.753315,2,33,14,18,55
1,1,1401,3101,0,1228.919596,3,18,55,76,88
1,0,3300,4200,0,1234.888756,2,28,19,19,5
1,0,4200,2200,0,1237.056443,2,19,5,21,39
1,0,2200,1200,0,1240.195071,2,21,39,27,76
1,0,1200,1300,0,1243.277878,2,27,76,40,96
1,0,1300,1100,0,1246.983038,4,40,96,74,98
1,0,2300,1400,0,1285.762328,1,29,52,12,43
1,0,1400,1300,0,1299.229819,4,12,43,44,81
1,0,1300,2100,0,1304.927402,2,44,81,49,75
1,0,2100,1200,0,1306.588143,2,49,75,34,80
1,0,1200,2200,0,1308.752362,2,34,80,28,51
1,0,2200,3200,0,1311.029947,2,28,51,38,24
1,0,3200,1300,0,1314.932615,2,38,24,42,67
1,0,1300,2100,0,1317.250553,2,42,67,54,92
1,0,2100,1300,0,1318.781728,2,54,92,61,79
1,0,1100,2100,0,1323.783423,2,70,98,72,100
1,0,3100,2200,0,1336.828397,2,60,92,53,78
1,0,2200,3200,0,1338.621719,2,53,78,61,18
1,0,3200,3300,0,1342.78861,2,61,18,55,51
1,0,3300,1300,0,1347.364783,2,55,51,51,68
1,0,1300,1200,0,1351.186662,2,51,68,62,99
1,0,1200,1300,0,1355.635433,2,62,99,58,93
1,0,1300,2200,0,1357.802034,2,58,93,45,60
1,0,2200,3200,0,1360.51092,2,45,60,53,29
1,0,3200,2300,0,1364.552237,2,53,29,65,22
1,0,2300,3300,0,1365.514369,2,65,22,59,37
1,0,3300,2300,0,1367.816744,2,60,33,57,23
1,0,2300,3300,0,1368.148627,2,57,23,68,7
1,0,3300,3200,0,1371.360714,2,68,7,51,20
1,0,3200,2200,0,1373.937659,2,51,20,47,56
1,0,2200,1200,0,1377.038876,2,47,56,60,87
1,0,1200,1100,0,1380.185092,2,60,87,68,97
1,0,1100,1200,0,1382.378471,2,68,97,89,96
1,0,1200,4200,0,1384.757142,7,89,96,98,3
1,0,2300,4200,0,1480.756475,2,50,13,50,7
1,0,4200,3200,0,1482.471513,2,50,7,39,15
1,0,3100,3200,0,1497.018515,2,57,10,53,5
1,0,3200,1400,0,1539.323848,2,11,18,3,33
1,0,1400,1100,0,1542.460396,4,3,33,39,98
1,0,2100,3300,0,1563.565089,2,53,75,41,75
1,0,3300,1200,0,1565.577677,2,41,75,35,79
1,0,1200,2200,0,1566.797006,2,35,79,31,47
1,0,2200,3200,0,1569.287655,2,31,47,43,12
1,0,3200,2300,0,1573.214242,2,43,12,61,17
1,0,2300,3200,0,1574.779483,2,61,17,58,39
1,0,3200,1300,0,1577.213654,2,58,39,47,71
1,0,1300,3300,0,1587.209976,2,47,71,40,81
1,0,3300,2200,0,1589.202639,2,40,81,48,31
1,0,2200,2100,0,1591.554177,2,48,31,48,26
1,0,2100,3200,0,1598.02757,2,48,26,66,7
1,0,1300,2100,0,1633.128835,2,47,42,56,34
1,0,2100,4200,0,1637.294235,2,71,25,80,5
1,0,4200,2100,0,1640.147845,2,80,5,74,25
1,0,1400,1200,0,1657.171668,5,9,27,38,81
1,0,1200,2200,0,1665.270361,2,38,81,33,54
1,0,2200,1200,0,1669.642262,2,33,54,39,80
1,0,1200,2100,0,1671.45486,2,39,80,51,93
1,0,2100,1200,0,1673.213406,2,51,93,42,85
1,0,1200,2200,0,1677.421522,2,42,85,35,57
1,0,2200,3200,0,1679.747834,2,35,57,46,19
1,0,3200,4200,0,1683.925207,2,46,19,49,5
1,0,4200,3300,0,1685.592344,2,49,5,55,18
1,0,3300,2300,0,1687.033235,2,55,18,57,13
1,0,2300,4200,0,1688.522032,2,57,13,50,6
1,1,1301,2301,0,1693.228444,2,38,72,62,67
1,0,2300,1100,0,1704.03903,2,23,76,47,96
1,0,1300,3300,0,1746.903336,2,56,75,54,40
1,0,3300,3200,0,1750.189462,2,54,40,59,13
1,0,3200,2200,0,1754.896087,2,59,13,59,52
1,0,2200,2100,0,1757.479116,2,59,52,63,87
1,1,1101,2101,0,1791.104249,2,79,14,68,18
1,1,2101,4201,0,1794.176617,2,68,18,51,49
1,1,4201,1301,0,1797.149069,2,51,49,54,57
1,1,1301,1101,0,1799.09619,4,54,57,90,15
1,1,1101,1201,0,1804.670882,2,90,15,73,8
1,1,1201,2101,0,1808.428454,2,73,8,82,23
1,0,2200,1400,0,1812.953534,2,9,76,8,51
1,0,1400,1300,0,1822.710938,4,8,51,37,97
1,0,1300,1200,0,1826.660725,2,37,97,23,88
1,0,1200,2200,0,1829.697402,2,23,88,30,56
1,0,2200,3200,0,1832.538832,2,30,56,32,15
1,0,3200,3300,0,1836.667946,2,32,15,31,30
1,0,3300,2200,0,1838.558993,2,31,30,24,66
1,0,2200,1200,0,1841.354526,2,24,66,29,87
1,0,1200,1300,0,1846.845569,2,49,89,60,96
1,0,1300,1200,0,1848.000515,2,60,96,59,88
1,0,1200,1300,0,1851.737334,2,59,88,59,96
1,0,1300,1100,0,1855.768635,2,59,96,65,97
1,0,1100,1300,0,1857.827687,2,65,97,35,98
1,0,1300,1200,0,1860.404204,2,35,98,42,75
1,0,1200,2200,0,1863.162182,2,42,75,36,49
1,0,2200,3200,0,1867.026749,2,36,49,43,7
1,0,3200,2100,0,1871.077439,2,43,7,62,15
1,0,2100,3200,0,1877.423511,2,62,15,46,15
1,0,3200,1300,0,1880.031284,2,46,15,52,50
1,0,3300,1200,0,1888.719293,2,58,56,58,90
1,0,1200,3300,0,1893.355778,2,58,90,59,71
1,0,3300,1200,0,1897.04089,2,59,71,59,97
1,1,2301,1301,0,1999.175661,2,91,93,84,92
1,1,2101,1201,0,2033.788496,2,78,81,53,54
1,1,1201,3301,0,2037.291987,2,53,54,58,34
1,1,3301,2201,0,2078.86416,2,30,16,14,25
1,1,2201,1101,0,2080.274576,4,14,25,54,28
1,0,1300,3300,0,2118.764274,2,39,96,43,88
1,0,3300,1300,0,2119.149915,2,43,88,38,91
1,0,1300,2200,0,2120.051016,2,38,91,27,57
1,0,2200,1200,0,2121.197577,2,27,57,27,90
1,0,1200,3200,0,2123.417423,4,27,90,31,13
1,0,2300,3300,0,2156.892131,2,42,18,44,23
1,1,3201,2201,0,2160.647917,2,30,78,31,30
1,1,2201,1201,0,2164.441078,2,31,30,34,14
1,1,1201,2101,0,2169.746612,2,34,14,42,9
1,1,2101,2201,0,2171.979814,2,42,9,43,6
1,0,2200,1100,0,2179.707154,1,34,95,26,99
1,0,1100,1200,0,2183.016682,2,26,99,27,90
1,0,1200,2200,0,2184.710294,2,27,90,19,73
1,0,2200,3200,0,2187.707719,2,19,73,20,24
1,0,3200,3300,0,2190.098122,2,20,24,33,53
1,0,3300,2300,0,2198.159963,2,59,28,55,12
1,1,3301,2101,0,2203.708633,2,34,63,42,37
1,1,2101,1301,0,2207.635025,2,47,53,47,64
1,1,1301,1201,0,2210.236728,4,47,64,99,16
1,0,1200,2300,0,2218.92057,2,4,72,21,69
1,0,2300,3300,0,2223.951002,2,44,65,36,54
1,0,3300,2100,0,2226.609406,2,36,54,44,52
1,0,2200,3200,0,2259.099422,2,47,56,59,27
1,0,3200,2200,0,2263.265102,2,59,27,45,54
1,0,2200,1200,0,2265.891061,2,45,54,59,87
1,0,1200,1300,0,2268.48019,2,59,87,58,97
1,0,1300,1100,0,2270.659114,2,58,97,70,97
1,0,1100,2100,0,2271.209893,2,70,97,64,86
1,0,2100,1300,0,2273.203025,2,64,86,74,84
1,0,1300,3100,0,2275.340976,2,74,84,79,78
1,0,3100,2100,0,2276.34669,2,79,78,84,77
1,1,2201,2301,0,2281.555748,2,35,35,48,56
1,1,2301,3201,0,2285.971589,2,48,56,59,88
1,1,3201,3101,0,2288.089607,6,59,88,80,82
1,0,4200,2300,0,2300.892312,2,58,50,69,42
1,0,2300,3100,0,2301.739324,2,69,42,75,19
1,1,1301,3301,0,2308.140323,2,22,63,25,70
1,1,3301,2301,0,2309.186807,2,25,70,40,83
1,1,2301,3101,0,2313.458965,2,40,83,76,85
1,1,3101,3301,0,2321.862986,2,76,85,89,89
1,0,4200,3200,0,2373.696063,2,26,5,18,7
1,0,3200,2100,0,2375.289301,4,18,7,55,16
1,0,2100,1300,0,2381.21504,2,48,29,50,79
1,1,3201,2101,0,2444.350446,2,20,71,40,7
1,1,2101,1301,0,2457.132799,2,40,7,41,19
1,1,1401,2201,0,2477.697656,2,13,43,42,12
1,1,2201,1101,0,2485.539002,4,42,12,64,17
1,1,1301,3301,0,2608.514427,1,78,40,77,66
1,1,3301,4201,0,2610.753257,7,77,66,88,45
1,0,2200,1200,0,2636.524196,2,31,53,28,78
1,0,1200,2200,0,2642.004348,2,28,78,30,50
1,0,2200,3200,0,2644.939386,2,30,50,40,13
1,0,3200,4200,0,2646.727592,2,40,13,58,4
1,1,2301,2101,0,2652.505927,2,53,65,61,50
1,1,2101,3301,0,2654.492203,2,61,50,70,53
1,1,3301,2101,0,2658.929429,2,70,53,77,80
1,0,2100,1300,0,2694.677345,2,35,26,33,43
1,0,1300,1200,0,2696.280214,2,33,43,31,81
1,0,1200,1300,0,2702.421652,2,47,82,50,73
1,0,1300,2100,0,2705.450085,2,59,65,69,68
1,0,2100,1300,0,2706.442088,2,69,68,66,76
1,0,3100,1100,0,2710.221447,2,79,80,89,96
1,0,1100,2100,0,2712.240837,7,89,96,94,49
1,1,3301,2201,0,2789.997921,2,43,62,38,30
1,1,2201,1301,0,2792.948355,2,38,30,43,36
1,1,1301,3201,0,2794.58112,2,43,36,41,83
1,1,3201,3201,0,2799.115514,2,41,83,43,76
1,1,3201,1201,0,2805.262144,4,43,76,89,17
1,0,2100,3200,1,1.615425,2,50,51,27,30
1,0,3200,1200,1,4.001623,4,27,30,41,76
1,1,1101,1201,1,15.24109,2,89,14,89,7
1,0,1200,1400,1,52.268391,2,18,74,9,49
1,0,5200,2100,1,66.975385,2,55,94,65,90
1,0,2100,1300,1,68.594718,2,65,90,48,72
1,0,1300,1200,1,70.876394,2,48,72,34,68
1,0,1200,3200,1,73.753211,2,34,68,35,43
1,0,3200,4200,1,76.401219,2,35,43,47,3
1,0,4200,1100,1,80.501137,4,47,3,65,27
1,0,3100,3300,1,87.391663,2,57,22,47,27
1,0,3300,4200,1,88.006317,2,47,27,44,2
1,0,4200,3100,1,89.303862,2,44,2,50,4
1,1,3101,2301,1,122.751734,2,77,88,74,77
1,1,2301,2101,1,124.625131,4,74,77,88,61
1,1,3201,1301,1,154.362109,1,46,67,56,37
1,1,1201,1201,1,158.834162,2,55,19,61,10
1,0,5200,5200,1,162.301683,2,23,84,40,100
1,0,2100,5200,1,177.101773,2,57,97,40,95
1,0,5200,1300,1,179.470501,2,40,95,37,80
1,0,1300,1200,1,182.303842,2,37,80,24,62
1,0,1200,3200,1,185.432927,2,24,62,22,24
1,0,3200,1400,1,187.652341,2,22,24,8,35
1,0,1400,3200,1,192.431224,2,8,35,30,5
1,1,3201,2301,1,196.658049,4,35,91,74,93
1,1,2301,2201,1,207.29064,2,54,80,56,37
1,1,2201,1201,1,209.872102,2,56,37,80,9
1,1,1201,1401,1,269.977885,2,19,9,8,41
1,1,1401,1301,1,271.989763,3,8,41,38,17
1,0,1200,3200,1,302.835564,2,40,77,47,41
1,0,3200,1200,1,305.536274,2,47,41,49,68
1,0,1200,5200,1,308.670203,2,49,68,58,97
1,0,1100,5200,1,330.469631,2,98,85,93,95
1,0,3200,1100,1,345.134328,4,42,81,89,60
1,0,1300,4200,1,389.130656,2,67,64,45,22
1,1,2101,1201,1,404.367526,4,9,8,23,5
1,0,1200,5200,1,429.094173,2,22,73,24,95
1,0,5200,2100,1,432.095011,2,24,95,28,88
1,1,1201,2101,1,433.152098,2,65,6,71,2
1,1,1301,1401,1,440.655901,2,48,5,24,58
1,1,1401,3101,1,447.990079,3,24,58,67,91
1,0,3200,2300,1,452.846524,2,18,12,41,12
1,1,3101,3301,1,454.985297,2,65,87,73,87
1,1,3301,2301,1,456.453433,2,73,87,92,90
1,0,3100,3300,1,478.974084,2,8,28,26,32
1,0,3300,1300,1,481.97129,2,26,32,28,51
1,0,1300,1200,1,483.630588,2,28,51,19,67
1,1,2101,2201,1,493.589767,2,73,9,80,7
1,1,2201,1101,1,495.348465,4,80,7,84,37
1,0,2100,1100,1,504.403972,6,56,68,89,63
1,0,3300,5200,1,529.236781,2,71,78,75,93
1,0,5200,5200,1,529.651303,2,75,93,81,94
1,0,1300,2300,1,568.72827,1,72,68,52,24
1,0,2300,4200,1,571.589185,2,52,24,43,42
1,0,4200,1300,1,575.16376,2,43,42,46,66
1,0,3300,1300,1,598.946931,2,60,18,56,14
1,0,1300,4200,1,600.13529,2,56,14,66,1
1,0,4200,3300,1,602.700935,2,66,1,52,36
1,0,3300,2100,1,606.442922,2,52,36,56,61
1,0,2100,5200,1,608.782481,2,56,61,76,93
1,0,5200,2100,1,611.567972,2,76,93,70,81
1,0,2100,4200,1,614.1992,4,70,81,97,17
1,0,4200,2300,1,618.09998,2,97,17,86,30
1,1,1301,2101,1,646.094856,1,58,65,66,71
1,1,2301,2101,1,653.282758,2,77,84,94,84
1,1,2101,3101,1,663.627916,2,90,85,73,88
1,1,3101,1301,1,665.165795,2,73,88,65,74
1,1,1301,3101,1,666.69208,2,65,74,67,92
1,1,3101,2301,1,669.084618,2,67,92,81,80
1,1,1301,4201,1,744.610369,4,61,61,92,30
1,0,2100,5200,1,754.959661,2,10,93,7,87
1,0,1200,1300,1,759.643754,2,11,65,16,71
1,1,3301,1301,1,763.195655,2,81,29,75,35
1,1,3301,1301,1,803.993605,2,68,75,67,93
1,1,1301,3201,1,806.663013,2,67,93,55,81
1,1,4201,2201,1,820.556751,1,26,30,36,20
1,0,1300,2100,1,824.621822,2,49,87,47,79
1,0,2100,1300,1,837.879573,2,81,85,70,81
1,0,1300,2100,1,840.321763,2,70,81,74,89
1,1,2101,1301,1,847.901958,2,17,5,24,17
1,1,1301,2201,1,850.568294,2,24,17,19,21
1,0,1300,1200,1,915.375191,2,80,88,48,82
1,0,1200,3200,1,918.515048,2,48,82,36,35
1,0,3200,1200,1,922.742494,2,36,35,35,55
1,0,1200,1300,1,925.538962,2,35,55,55,87
1,0,1300,1300,1,930.993169,2,69,94,74,71
1,1,2201,3101,1,934.164116,2,24,31,39,75
1,0,4300,3100,1,951.292096,2,73,5,72,12
1,0,3100,2100,1,953.107303,2,72,12,75,24
1,0,2100,3300,1,953.781885,2,75,24,62,24
1,0,3300,2100,1,955.217222,2,62,24,62,28
1,0,5200,1300,1,962.923698,2,76,89,72,71
1,0,1300,3100,1,967.082794,2,72,71,81,76
1,0,5200,1100,1,971.510516,7,78,94,88,55
1,1,3301,2301,1,1010.356484,2,61,81,75,86
1,0,3300,2100,1,1020.36477,2,24,21,40,38
1,0,2100,1100,1,1021.41301,6,40,38,93,27
1,0,1100,3100,1,1031.261362,2,93,27,89,25
1,0,3200,4300,1,1037.66873,2,52,12,56,25
1,0,4300,3300,1,1040.818067,2,56,25,54,52
1,0,3300,2100,1,1042.850419,2,54,52,63,66
1,0,2100,1300,1,1046.449144,2,63,66,78,85
1,0,3200,1200,1,1055.571282,1,45,43,47,69
1,0,1200,2100,1,1057.982562,2,47,69,51,90
1,0,2100,1200,1,1060.046212,2,51,90,34,69
1,0,1200,3300,1,1062.227838,2,34,69,44,45
1,0,3300,1300,1,1065.895743,2,44,45,45,77
1,0,1300,2100,1,1068.509604,2,45,77,56,93
1,0,2100,1300,1,1071.229253,2,56,93,53,84
1,0,1300,3300,1,1073.260675,2,53,84,42,65
1,0,3300,1200,1,1074.615463,2,42,65,30,62
1,0,1200,3200,1,1076.887466,2,30,62,28,30
1,0,3200,1300,1,1079.487261,2,28,30,43,43
1,0,1300,3300,1,1082.434383,2,43,43,38,66
1,0,3300,5200,1,1085.072635,2,38,66,50,94
1,0,5200,3300,1,1087.289312,2,50,94,50,78
1,0,3300,1300,1,1089.568527,2,50,78,58,67
1,0,1300,3300,1,1091.116871,2,58,67,45,60
1,0,3300,3200,1,1092.507219,2,45,60,33,24
1,0,3300,3100,1,1102.447769,2,58,16,76,1
1,0,1200,3200,1,1171.145917,2,23,24,5,9
1,1,1301,3301,1,1176.546885,2,64,80,72,85
1,0,1400,5200,1,1245.571047,5,13,47,22,93
1,0,5200,2100,1,1251.928415,2,56,91,54,65
1,0,2100,3300,1,1252.958884,2,54,65,46,72
1,0,3300,5200,1,1254.663161,2,46,72,54,88
1,1,3301,2301,1,1261.759886,2,47,35,47,53
1,1,2301,3201,1,1263.766747,2,47,53,38,61
1,1,3201,1301,1,1266.303767,2,38,61,54,27
1,1,2201,3301,1,1310.454189,2,63,8,58,45
1,0,5200,2100,1,1318.89876,1,11,73,16,85
1,0,3300,1300,1,1326.668976,2,37,56,41,68
1,0,1300,4300,1,1327.147553,2,41,68,55,32
1,0,4300,3100,1,1329.621772,2,55,32,86,24
1,0,4300,4200,1,1336.978528,2,80,26,81,3
1,0,4200,4300,1,1338.723962,2,81,3,79,25
1,0,4300,2100,1,1342.496119,2,79,25,77,35
1,0,2100,3300,1,1343.918952,2,77,35,71,47
1,0,3300,5200,1,1344.93907,2,71,47,85,89
1,0,3300,5200,1,1356.266718,2,64,62,73,93
1,0,5200,1300,1,1357.648369,2,73,93,71,82
1,0,1300,4300,1,1359.699345,2,71,82,66,51
1,0,4300,4200,1,1361.609558,2,66,51,74,2
1,0,4200,3100,1,1364.821532,2,74,2,74,28
1,0,3100,2100,1,1367.286777,2,74,28,80,54
1,0,3200,3300,1,1373.30164,1,34,28,34,47
1,0,3300,5200,1,1377.195662,2,34,47,40,87
1,0,5200,2100,1,1379.858899,2,40,87,56,68
1,1,3201,3101,1,1384.880132,1,19,67,21,94
1,1,3101,3201,1,1390.374886,2,21,94,19,81
1,0,1300,5200,1,1461.348584,2,90,90,87,92
1,0,1300,5200,1,1605.238108,2,91,89,92,95
1,1,5101,2201,1,1621.179891,2,29,8,15,9
1,0,1100,2100,1,1626.708755,2,94,84,90,72
1,0,2100,3100,1,1628.174331,7,90,72,89,36
1,1,3301,3101,1,1631.804489,2,19,57,24,70
1,1,1201,5101,1,1646.833241,2,51,8,70,12
1,1,3301,1301,1,1666.580187,1,71,56,65,46
1,0,4300,1300,1,1672.840747,2,25,46,42,59
1,0,1300,1100,1,1675.06092,2,42,59,76,85
1,0,2100,4300,1,1688.245981,2,75,55,70,44
1,0,4300,3300,1,1689.809021,2,70,44,57,48
1,0,3200,4200,1,1693.546302,2,54,39,60,2
1,1,2301,4201,1,1701.413948,2,12,70,21,55
1,1,4201,1201,1,1705.07884,2,21,55,32,11
1,1,1201,5101,1,1710.235266,2,63,8,85,16
1,1,5101,3301,1,1713.769076,2,85,16,81,41
1,0,2100,1300,1,1734.206188,7,97,78,81,65
1,1,3201,1401,1,1740.294651,2,9,65,12,71
1,1,1401,3201,1,1743.636046,5,12,71,37,72
1,1,3201,3301,1,1749.216461,2,37,72,43,50
1,1,3301,5101,1,1752.089132,2,43,50,70,31
1,1,5101,3301,1,1757.845487,2,70,31,68,17
1,1,3301,4101,1,1759.868828,4,68,17,88,59
1,0,1200,5200,1,1808.533596,2,27,48,39,89
1,0,5200,1200,1,1809.876091,2,39,89,25,67
1,1,2301,3301,1,1906.809485,1,67,65,63,74
1,1,1301,2201,1,1924.300068,2,70,87,69,95
1,1,2201,1301,1,1926.115473,2,69,95,68,77
1,0,4300,2100,1,1935.372806,1,26,48,34,57
1,1,1201,1401,1,1939.918471,2,61,52,20,73
1,1,1401,3201,1,1941.74158,2,20,73,35,77
1,1,3201,4201,1,1946.517076,2,35,77,38,29
1,1,4201,1301,1,1951.031806,2,38,29,47,64
1,1,1301,3201,1,1953.630255,2,47,64,58,83
1,1,3201,4101,1,1958.776591,4,58,83,89,30
1,1,4101,3301,1,2009.140908,1,75,93,74,84
1,1,1301,5101,1,2014.378497,2,64,80,73,67
